bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	analyte_type_id	bcr_analyte_uuid	concentration	gel_image_file	normal_tumor_genotype_match	pcr_amplification_successful	spectrophotometer_method	well_number	ratio_28s_18s	rinvalue
TCGA-29-1691-01A	TCGA-29-1691-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	154a03fa-1f6a-4f98-b833-1c2cf5aa9af0	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1691-10A	TCGA-29-1691-10A-01D	1.88599	0 uL	DNA	D	b30ad14d-b696-46f5-823b-25868e62b0ee	0.14421 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1691-10A	TCGA-29-1691-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	f5f8e611-4c28-4ae5-a3a1-39d3a45e5c97	0.069 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1691-10A	TCGA-29-1691-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	050f9ed1-30f7-4f45-84ce-17c9a74ee212	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1766-01A	TCGA-29-1766-01A-01D	1.9	379.67 uL	DNA	D	75742333-e994-4554-b836-cbbaa4ebd2d3	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1766-01A	TCGA-29-1766-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	89616fbf-a3ee-45f6-aef0-673c5d5596f7	0.155 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1766-01A	TCGA-29-1766-01A-01R	1.8	280 uL	RNA	R	e2bb7dda-497f-49ce-9b78-6692a004f7db	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0	8.9
TCGA-29-1766-01A	TCGA-29-1766-01A-01T	[Pending]	42 uL	Total RNA	T	43c715a9-2caf-4011-9b81-6435bc8d7a2b	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1766-01A	TCGA-29-1766-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	ec029558-d4b4-48b0-9dce-a41afed8ed42	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1766-10A	TCGA-29-1766-10A-01D	1.9	0 uL	DNA	D	1a5693c4-2685-4dda-9e3f-ac4bfd75c581	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1766-10A	TCGA-29-1766-10A-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	377f0ea3-015c-4cda-9a06-88de308d91d8	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1766-10A	TCGA-29-1766-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	64a841c8-0fea-4aa4-a468-695d5b82537c	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1686-01A	TCGA-20-1686-01A-01D	1.9	544 uL	DNA	D	0c09d28a-3326-43da-9810-360505873381	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-20-1686-01A	TCGA-20-1686-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	72d34046-4fbc-41b9-91b6-8dc2f5a3a37e	0.145 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1686-01A	TCGA-20-1686-01A-01R	1.8	298 uL	RNA	R	baf3c6b0-8c73-43b3-8e94-dac06e10aa26	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	7.5
TCGA-20-1686-01A	TCGA-20-1686-01A-01T	[Pending]	85 uL	Total RNA	T	d9d748c5-78d7-4f30-bc55-3ef53b122cce	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1686-01A	TCGA-20-1686-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	9d71e55e-0ee8-453e-9c57-5fe86f410514	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1686-10A	TCGA-20-1686-10A-01D	1.940003466	10.299999999999997 uL	DNA	D	c7efbcb3-4039-4dcc-91ad-706e064f1884	0.149200576 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-20-1686-10A	TCGA-20-1686-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	5d3ddf13-e213-4ca1-b67b-fdaf28be10d3	0.120 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1686-10A	TCGA-20-1686-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	7bc875bb-28ee-4dc8-88a9-53607d7a0808	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0903-01A	TCGA-13-0903-01A-01D	1.9	36.370000000000005 uL	DNA	D	259fda10-1c35-40ed-b1f0-6baf9bfe053d	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0903-01A	TCGA-13-0903-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	a0dd8b3d-8fb3-487b-9326-04af523a908c	0.164 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0903-01A	TCGA-13-0903-01A-01R	1.8	386 uL	RNA	R	a7d51fe0-95f4-4899-905c-ea9b5cc7ca45	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1	7.5
TCGA-13-0903-01A	TCGA-13-0903-01A-01T	[Pending]	65 uL	Total RNA	T	b3a0b995-e185-490d-8d10-2dd4a83e88a2	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0903-01A	TCGA-13-0903-01A-01W	[Pending]	343 uL	Repli-G (Qiagen) DNA	W	0a604a16-5077-4522-b557-1b7a4a740f95	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0903-10A	TCGA-13-0903-10A-01D	1.8	42.67 uL	DNA	D	db28ea75-48e1-43f6-8f59-d64d431a740a	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0903-10A	TCGA-13-0903-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	8557672d-8b38-4c18-b834-05465ee32fcd	0.138 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0903-10A	TCGA-13-0903-10A-01W	[Pending]	234 uL	Repli-G (Qiagen) DNA	W	666bf001-c9a2-40c3-b3ad-24c68ab974ee	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1685-01A	TCGA-20-1685-01A-01D	1.9	627 uL	DNA	D	7e1ce08b-c0fe-4ecd-a9a5-24daf2583a45	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-20-1685-01A	TCGA-20-1685-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	dacb972b-5cec-44cb-bc2f-6e14998343c5	0.104 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1685-01A	TCGA-20-1685-01A-01R	1.8	503 uL	RNA	R	bf9c72b0-d6be-4d7c-97a4-721e6f36a54a	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	9.1
TCGA-20-1685-01A	TCGA-20-1685-01A-01T	[Pending]	127 uL	Total RNA	T	a8f6a984-a422-4bd1-95fa-c057935c8164	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1685-01A	TCGA-20-1685-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	860df95e-79ae-4549-ba3c-bbc26e3ebdb0	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1685-10A	TCGA-20-1685-10A-01D	1.936148371	3.299999999999997 uL	DNA	D	8716646d-1325-475b-a6ff-0bf8fb4e8076	0.151454366 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-20-1685-10A	TCGA-20-1685-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	15efc847-7127-4ffc-8398-e354f5519a79	0.142 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1685-10A	TCGA-20-1685-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	132ae420-8550-4694-a78e-be5a8488f699	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1699-01A	TCGA-29-1699-01A-01D	1.9	353.66999999999996 uL	DNA	D	2fa7e298-ef6c-4c53-95ca-2dfd88828db7	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1699-01A	TCGA-29-1699-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	a1d0deef-3b16-4bb9-9e36-c9446392927b	0.128 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1699-01A	TCGA-29-1699-01A-01R	1.8	461 uL	RNA	R	57f6a919-5f02-42ed-a152-7e0cd733619d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.6	8.6
TCGA-29-1699-01A	TCGA-29-1699-01A-01T	[Pending]	128 uL	Total RNA	T	e4cfbdeb-52e2-4b80-a345-14d50f565e8a	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1699-01A	TCGA-29-1699-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	a83ff47e-6030-4403-bcc1-9627068f4860	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1699-10A	TCGA-29-1699-10A-01D	1.83696	0 uL	DNA	D	1da2d95f-35d2-439b-a1b3-ac046cccec7d	0.15338 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1699-10A	TCGA-29-1699-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	03db21d5-e495-43bd-b11f-6772628c4dab	0.133 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1699-10A	TCGA-29-1699-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6023963b-989e-4f18-bf06-44210b104ab0	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1770-01A	TCGA-29-1770-01A-01D	1.9	434.37 uL	DNA	D	633cf971-c5c7-406d-a805-9560788d7d9a	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1770-01A	TCGA-29-1770-01A-01R	1.8	358.7 uL	RNA	R	ba3844ed-001a-4397-8fd4-82fb24803e75	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	8.9
TCGA-29-1770-01A	TCGA-29-1770-01A-01T	[Pending]	62 uL	Total RNA	T	669bd429-3ef4-4830-adb3-9028c2c7ca4f	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1770-01A	TCGA-29-1770-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	34a9d4ce-5b9a-4901-b2eb-900d2eeb9c71	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1770-02A	TCGA-29-1770-02A-01D	1.9	0 uL	DNA	D	45a142ee-dbe6-4d47-aa56-8391e36b1f7b	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1770-02A	TCGA-29-1770-02A-01G	[Pending]	125 uL	GenomePlex (Rubicon) Amplified DNA	G	27f99cc1-5b5a-4dd6-af5d-645dcfafe9e1	[Completed]	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	[]	[]	null	null
TCGA-29-1770-02A	TCGA-29-1770-02A-01R	1.9	197.39999999999998 uL	RNA	R	f13c7818-cb57-4775-8f05-2defd481f8a2	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.2	8.3
TCGA-29-1770-02A	TCGA-29-1770-02A-01T	[Pending]	88 uL	Total RNA	T	0e2c71a8-3711-4ec8-a17c-bb93939e1a67	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1770-02A	TCGA-29-1770-02A-01W	[Pending]	130 uL	Repli-G (Qiagen) DNA	W	0d2478bd-38e1-4961-ae81-435c8242c09b	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1770-10A	TCGA-29-1770-10A-01D	1.9	0 uL	DNA	D	56e5ce7c-8d4b-4ad2-86ca-9da85a8f9461	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1770-10A	TCGA-29-1770-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	861c828d-68e7-40dd-a265-1154399e96a1	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1771-01A	TCGA-29-1771-01A-01D	1.9	210.67 uL	DNA	D	3e8171ad-4d3f-4777-83d9-5ef37d957e5e	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1771-01A	TCGA-29-1771-01A-01R	1.8	146 uL	RNA	R	5eaa3ceb-a0ab-45ad-a72d-ff1d00925587	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	8.4
TCGA-29-1771-01A	TCGA-29-1771-01A-01T	[Pending]	11 uL	Total RNA	T	a19f70d5-73d4-4b51-b051-911943b5a3be	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1771-01A	TCGA-29-1771-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	eee21122-a707-4644-903f-83abc97945a6	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1771-10A	TCGA-29-1771-10A-01D	1.9	108.97000000000001 uL	DNA	D	a3196aa5-48e1-4e7f-8c0b-a932e17a42db	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1771-10A	TCGA-29-1771-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	51252507-5e92-4e1d-a80f-c4be02de45b5	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1695-01A	TCGA-29-1695-01A-01D	1.9	243.67 uL	DNA	D	1b34fdfe-eee8-47c0-b2a4-232de0188ec9	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1695-01A	TCGA-29-1695-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	69582704-9432-48f4-b8ee-58a79f90d9e3	0.141 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1695-01A	TCGA-29-1695-01A-01R	1.8	282 uL	RNA	R	dd5d2660-13c3-416f-8a07-fe77accd6b78	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	8.5
TCGA-29-1695-01A	TCGA-29-1695-01A-01T	[Pending]	86 uL	Total RNA	T	6cd70744-ad28-4ce5-885d-2916f1bd510d	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1695-01A	TCGA-29-1695-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6d9df796-be8f-428d-ba3b-e21396e79be7	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1695-10A	TCGA-29-1695-10A-01D	1.90083	0 uL	DNA	D	ba70f5ba-94dc-40ec-82b5-32c9e64f5147	0.16744 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1695-10A	TCGA-29-1695-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	34369b15-991a-443b-b831-ec7acece8b3c	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1695-10A	TCGA-29-1695-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	8f08cdbe-858d-4549-9c07-1102bbd463ce	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-30-1718-01A	TCGA-30-1718-01A-01D	1.9	484.67 uL	DNA	D	44314af8-6d99-42a7-91ca-0eb2ca296e3d	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-30-1718-01A	TCGA-30-1718-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	688a3e90-c904-4ecd-87a9-c3d71d62a562	0.136 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-30-1718-01A	TCGA-30-1718-01A-01R	1.8	227 uL	RNA	R	2c1a1cdb-4132-4ee9-9824-6136d728cc76	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	8.7
TCGA-30-1718-01A	TCGA-30-1718-01A-01T	[Pending]	68 uL	Total RNA	T	5198f871-0190-445f-a927-ff58b2d4b420	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-30-1718-01A	TCGA-30-1718-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	1821b406-54a4-4ebc-b251-2eb7574e3baa	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-30-1718-10A	TCGA-30-1718-10A-01D	1.9	0 uL	DNA	D	a344c299-4167-425d-9081-ed7ecfa3feab	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-30-1718-10A	TCGA-30-1718-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	3ce85516-1920-4f33-a34a-c1aba6387630	0.102 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-30-1718-10A	TCGA-30-1718-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	e5bb2557-aea9-457f-a5dc-078709df6249	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1688-01A	TCGA-29-1688-01A-01D	1.9	610.67 uL	DNA	D	555f5594-8304-4af0-a87f-5959f223cdbf	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1688-01A	TCGA-29-1688-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	bc0601d1-c1a9-48e9-a66a-1ba9ffdd8f5a	0.147 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1688-01A	TCGA-29-1688-01A-01R	1.8	484.99999999999994 uL	RNA	R	03717e91-31fb-4e23-ae05-71d227cd5484	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	8.6
TCGA-29-1688-01A	TCGA-29-1688-01A-01T	[Pending]	131 uL	Total RNA	T	e6bf8bc3-2974-4bfc-8358-9885cb761288	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1688-01A	TCGA-29-1688-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	ae73fa3c-1bf3-41fa-80c6-3ba973f387ee	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1688-10A	TCGA-29-1688-10A-01D	1.83948	0 uL	DNA	D	2f6ecc34-14f1-489a-80e9-cd082c97fec5	0.15674 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1688-10A	TCGA-29-1688-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	266523c4-76f6-4cff-aa4e-6af879f39514	0.075 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1688-10A	TCGA-29-1688-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	43d63842-0298-4777-98f6-244316cec63f	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1683-01A	TCGA-20-1683-01A-01D	1.9	470 uL	DNA	D	6f60b3b7-7075-4a89-95a7-7f1c9f7983b0	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-20-1683-01A	TCGA-20-1683-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	d4341cd1-cdd2-4b3c-a2bd-eb5a0fb86abd	0.127 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1683-01A	TCGA-20-1683-01A-01R	1.8	132 uL	RNA	R	5b59e1f7-acce-434a-8772-b3c96c2f2111	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	8.8
TCGA-20-1683-01A	TCGA-20-1683-01A-01T	[Pending]	47 uL	Total RNA	T	adea69c6-a295-46fa-a2a8-e06403091b14	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1683-01A	TCGA-20-1683-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	22f3ff11-911f-49e5-9ead-b84ce873e7af	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1683-10A	TCGA-20-1683-10A-01D	1.936721069	16.30000000000001 uL	DNA	D	63817906-d967-4ce8-b5e7-5a60e6380bab	0.14984347 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-20-1683-10A	TCGA-20-1683-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	33a9ed05-e54f-49c6-830b-bafe62892fbf	0.119 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-20-1683-10A	TCGA-20-1683-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	4cd0fbd1-dfcc-4b8d-aa8d-5743d0c61eaa	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1702-01A	TCGA-29-1702-01A-01D	1.9	433.67 uL	DNA	D	f5a33d3e-57fb-4085-b6c6-9c1325859cd2	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1702-01A	TCGA-29-1702-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	b412d0fc-4bbd-4dd7-8138-ef76b534b8f6	0.115 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1702-01A	TCGA-29-1702-01A-01R	1.8	495 uL	RNA	R	53896bca-46ae-4b02-9c8b-d96cb5991b54	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	8.3
TCGA-29-1702-01A	TCGA-29-1702-01A-01T	[Pending]	159 uL	Total RNA	T	c4c12fab-fac0-4d1b-95f4-c037d8531511	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
